code	name
59995	SANDOSTATIN INJ
20378	MINOXIDIL 2 % TOPICAL SOLN
103145	AMINO ACIDS-PROTEIN HYDROLYSATE 11.3 GRAM-86 KCAL/30 ML ORAL LIQUID
95046	GLUCOSAMINE-CHONDROITIN-MSM ORAL
78640	ICE GEL TOP
25043	FOAM BANDAGE 4" X 4"
58503	PREVIFEM ORAL
74383	INVEGA ORAL
41602	AMINO ACID ORAL
53521	MAGOX ORAL
182	SARGRAMOSTIM 500 MCG/ML INJECTION SOLUTION
48023	EC-NAPROSYN ORAL
43394	BIAXIN ORAL
54227	METRONIDAZOLE ORAL
98897	CREAM BASE NO.49 (BULK) TRANSDERMAL
94578	PNV#75-IRON FUM-FA-OMEGA3-DHA-EPA 28 MG-800 MCG-440 MG ORAL COMBO PACK
18264	TIMOLOL 0.5 % EYE GEL FORMING SOLUTION
48553	ESKALITH ORAL
45303	CINACALCET ORAL
72580	ORACEA ORAL
55325	NECON 1/35 (28) ORAL
51841	IRON WITH STOOL SOFTENER ORAL
42276	ASCRIPTIN MS ORAL
5099	MIDAZOLAM 2 MG/ML SYRUP
400030	CEFTAZIDIME 2 G IVPB
96138	CAVAN-FOLATE DHA ORAL
4033	FLUCONAZOLE 400 MG/200 ML IN SODIUM CHLORIDE (ISO-OSM) IV PIGGY BACK
9893	CHLOROQUINE 250 MG TABLET
101134	BASE, PCCA SPIRA-WASH TOP
30923	VIT A-B2-B6-C-E-FA-MINERALS TAB
7641	ALENDRONATE 40 MG TAB
97565	PNV#87-IRON BISGLYCINATE-FA-DHA 32 MG-1,000 MCG-230 MG ORAL COMBO PACK
400293	FLUOROURACIL INFUSION
74397	AMINO ACIDS-MULTIVIT-MIN-HERBAL COMB 139 20 GRAM-400 MCG ORAL POWDER
106251	AMINO ACIDS-PROTEIN HYDROLYSATE 17 GRAM-100 KCAL/30 ML ORAL LIQUID
53267	LOZOL ORAL
53221	LORAZEPAM INJ
57133	PAROXETINE HCL ORAL
42123	AREDIA IV
400155	GANCICLOVIR IVPB
62518	TORADOL INJ
77668	CRANBERRY+ ORAL
48289	ENCARE VAGL
77809	INSULIN LISPRO PROTAM & LISPRO SUBQ
85428	ACAI BERRY EXTRACT 500 MG CAPSULE
300009	METRONIDAZOLE 50 MG/ML ORAL SUSP
6998	EPROSARTAN 600 MG TAB
73622	GLUCOSAM-CHONDR-VIT C-MN-BORON ORAL
43523	BISOPROLOL-HYDROCHLOROTHIAZIDE ORAL
87113	FOLCAPS CARE ONE ORAL
101893	REFRESH OPHT
8757	PHENDIMETRAZINE TARTRATE 35 MG TABLET
44427	CARBINOXAMINE ORAL
39806	COD LIVER OIL-VITAMINS A & D-PETROLATUM 96 % TOPICAL OINTMENT
24757	SHARK LIVER OIL-VITAMIN E 500 MG-5 UNIT CAPSULE
58972	PSYLLIUM HUSK ORAL
5286	TOLNAFTATE POWDER
100934	MULTIVITAMIN WITH MIN NO.36-IRON,CARBONYL-FA 16 MG IRON-0.38 MG TABLET
13197	VITAMIN B12-VITAMIN B1 5.5 MG-12.5 MCG/5 ML ORAL LIQUID
47476	DIPROLENE TOP
57704	PHOSPHORUS ORAL
19306	NEOSTIGMINE BROMIDE 15 MG TAB
18033	DEXAMETHASONE 1.5 MG TABLET
4377	ERGOTAMINE-CAFFEINE 2 MG-100 MG RECTAL SUPPOSITORY
11124	METHOXSALEN RAPID 10 MG CAPSULE
3547	ACETAMINOPHEN-CODEINE 120 MG-12 MG/5 ML ORAL SOLN
113365	CIPROFLOXACIN HCL ORAL
31622	PROPAFENONE ER 225 MG CAPSULE,EXTENDED RELEASE 12 HR
59568	RETINOIC ACID MISC
95571	SALT IRRIGATION SOLUTION NO.3 2.1 % NASAL SOLUTION
4258	PROMETHAZINE 25 MG RECTAL SUPPOSITORY
39782	CLOBETASOL 0.05 % TOPICAL SPRAY
94475	GABAPENTIN 25 MG/ML ORAL SUSP
56241	OFLOXACIN OTIC
46994	DEXALONE ORAL
80432	SEVELAMER CARBONATE ORAL
82304	CYANOCOBALAMIN (VIT B-12) 500 MCG LOZENGES
92471	TOCILIZUMAB 200 MG/10 ML (20 MG/ML) IV
50172	GLUCERNA ORAL
26203	POLYETHYLENE GLYCOL 600 (BULK) 600 POWDER
75847	VASOLEX TOP
50124	GINKOBA M-E ORAL
83907	CARBOXYMETHYLCELLULOSE 0.5 %-GLYCERIN 0.9 % (PF) EYE DROPS,DROPPERETTE
4285	LECITHIN 1,200 MG CAP
37860	HALOPERIDOL 5 MG/ML IM SYRINGE
88969	ACID REDUCER (RANITIDINE) ORAL
15521	BENZTROPINE 2 MG/2 ML INJECTION
91058	SAW PALMETTO-PYGEUM-NETT-PUMPKIN-AA17 333 MG-100 MG-33 MG-33 MG TABLET
16263	HALOBETASOL PROPIONATE 0.05 % TOPICAL CREAM
65665	DOXYLAMINE-DEXTROMETHORPHAN 6.25 MG-15 MG/15 ML ORAL SOLN
48587	ESTRACE ORAL
19473	CHLORHEXIDINE GLUCONATE 4 % TOPICAL LIQUID
81741	CALCIPOTRIENE-BETAMETHASONE 0.005 %-0.064 % TOPICAL SUSPENSION
95558	PRENATAL VITAMIN WITH CALCIUM NO.71-IRON-FA 27 MG-1 MG TABLET
55467	NEPHRO-FER ORAL
15092	VALERIAN 530 MG CAP
79819	BRIMONIDINE-TIMOLOL OPHT
98856	GABAPENTIN ENACARBIL ER 600 MG TABLET,EXTENDED RELEASE
13561	TACROLIMUS 0.03 % OINTMENT
109491	TOCILIZUMAB SUBQ
58108	POT & SOD CITRATES ORAL
29612	VARDENAFIL 10 MG TAB
110106	B3 800 MG-B6 10 MG-C 100 MG-FA 500 MCG-COPPER-MG-ZN-ALIP ACID TABLET
53600	MARTINIC ORAL
28561	DIFLORASONE-EMOLLIENT 0.05 % TOPICAL CREAM
64806	ZITHROMAX ORAL
20063	CALCIUM CARBONATE 1,000 MG TAB
111386	MUCINEX ALLERGY ORAL
62511	TOPIRAMATE ORAL
28006	GATIFLOXACIN 0.3 % EYE DROPS
76655	HYDROMORPHONE (PF) 4 MG/ML SYRINGE
160	CETIRIZINE-PSEUDOEPHEDRINE ER 5 MG-120 MG TABLET,EXTENDED RELEASE,12HR
10271	CYCLOPHOSPHAMIDE 25 MG TAB
400533	METHYLPREDNISOLONE IV BURETROL SYRINGE 10 MG/ML NS
99970	DORZOLAMIDE-TIMOLOL (PF) 2 %-0.5 % EYE DROPS IN A DROPPERETTE
52872	LEVSIN/SL SL
61961	TAXOTERE IV
110581	APREMILAST ORAL
52277	KAY CIEL ORAL
1785	BISACODYL 5 MG RECTAL SUPPOSITORY
410109	LORAZEPAM 1 MG/ML IVPB (MSQ)
87603	MORPHINE-NALTREXONE ER 50 MG-2 MG CAP, PELLETS
10570	CARBACHOL 3 % EYE DROPS
61730	SUSTIVA ORAL
400381	DEXTROSE VARIABLE CONC FROM D50W W/WO SALINE
54067	METAGLIP ORAL
325	CARBITOL LIQUID
20743	ESTRADIOL 0.025 MG/24 HR SEMIWEEKLY TRANSDERMAL PATCH
5970	CROMOLYN 20 MG/2 ML SOLUTION FOR NEBULIZATION
47274	DICYCLOMINE ORAL
52795	LESCOL XL ORAL
1355	CEFPROZIL 500 MG TABLET
58401	PRENATAL VIT-IRON-FOLIC ACID ORAL
40731	ACID REDUCER 200 ORAL
20456	RIZATRIPTAN 5 MG TAB
46105	CORT-BIOTIC OTIC
84064	ESTROVEN PMS ORAL
19548	STAVUDINE 20 MG CAP
96173	DAILY PRENATAL ORAL
38791	CALCIUM CARBONATE-VITAMIN D3 600 MG CALCIUM-200 UNIT CHEWABLE TABLET
55229	NATEGLINIDE ORAL
113339	AFREZZA INHL
91316	FIBER GUMMIES ORAL
81939	REFRESH DRY EYE THERAPY OPHT
55150	NAPROXEN MISC
79898	MUCINEX COUGH ORAL
2688	ETODOLAC 200 MG CAPSULE
3913	TRETINOIN 0.025 % TOPICAL CREAM
42724	B-50 ORAL
9503	MONOJECT INSULIN SYRINGE 1 ML 28 X 1/2"
97277	ALISKIREN-AMLODIPINE-HCTZ ORAL
50753	HEPARIN (PORCINE) IN D5W IV
86117	SINUS WASH NASL
87207	MULTAQ ORAL
3607	DIBUCAINE 1 % RECTAL OINTMENT
76853	EMOLLIENT COMBINATION NO.25 TOPICAL CREAM
78929	IRON, CARB-FOLIC ACID-C-B6-B12-ZINC 150 MG-1.25 MG-120 MG-10 MG TABLET
78657	LIPASE-LACTASE-AMYLASE ORAL
4098	THIOTHIXENE 1 MG CAP
96975	XGEVA SUBQ
50130	GINSENG EDGE ORAL
44906	CHELIDONIUM ORAL
10977	RIFAMPIN 150 MG CAPSULE
610324	GCO#09-1246 IMATINIB 100 MG TAB
43197	BENZA MISC
54762	MUCINEX DM ORAL
104690	AZURETTE (28) ORAL
51197	HYDROXYZINE PAMOATE ORAL
55082	NABUMETONE ORAL
108096	CALCIUM MAGNESIUM ORAL
112736	IPRATROPIUM 20 MCG-ALBUTEROL 100 MCG/ACTUATION MIST FOR INHALATION
74652	CALCIUM CARB-VIT D3-MAGNESIUM-ZINC 333 MG-200 UNIT-133 MG-5 MG TAB
86357	LAMOTRIGINE 50 MG DISINTEGRATING TABLET
82770	TACROLIMUS 1 MG/ML ORAL LIQUID
38427	DOXYLAMIN-PSE-DM-ACETAMINOPHEN 6.25 MG-30 MG-15MG-500MG/15ML ORAL LIQD
106757	DICLEGIS ORAL
44680	CEFPODOXIME ORAL
49574	FOLBALIN ORAL
44657	CEFEPIME INJ
16289	GUAIFENESIN 300 MG SPRINKLE CAPSULE
43361	BETHANECHOL CHLORIDE ORAL
28372	ALPRAZOLAM ER 0.5 MG TABLET,EXTENDED RELEASE 24 HR
44177	CALCIUM GLUCONATE IV
25448	LINEZOLID 600 MG/300 ML IV
31699	PEMETREXED 500 MG INTRAVENOUS SOLUTION
92832	LIRAGLUTIDE SUBQ
820	TIMOLOL 5 MG TAB
39676	DOXYCYCLINE 150 MG TAB
84732	CO Q10-RED YEAST RICE ORAL
18041	ESTRADIOL 2 MG VAGINAL RING
85911	GELNIQUE TD
400187	MIDAZOLAM INFUSION ADULT
112674	TRULICITY SUBQ
93146	TIROSINT ORAL
3574	CHLORPROPAMIDE 100 MG TAB
6518	NEXIUM 40 MG CAPSULE,DELAYED RELEASE
103810	TESTOSTERONE 1.62 % (40.5 MG/2.5 GRAM) TRANSDERMAL GEL PACKET
63943	VISICOL ORAL
65783	SIMPLY SALINE NASL
56226	OCUTABS ORAL
113848	RYTARY ORAL
17065	SCOPOLAMINE 0.25 % EYE DROPS
928	DOCOSANOL 10 % TOPICAL CREAM
51432	INDINAVIR ORAL
78126	TORISEL IV
65810	OMEPRAZOLE-SODIUM BICARBONATE 20 MG-1,680 MG ORAL PACKET
55607	NEXAVAR ORAL
400900	IMIPENEM-CILASTATIN 500 MG IVPB
410145	PANTOPRAZOLE 40 MG IN NS 100 ML (MSQ)
4844	ESTRADIOL 0.05 MG/24 HR WEEKLY TRANSDERMAL PATCH
62779	TRIAMCINOLONE ACETONIDE NASL
84873	MORPHINE ER 45 MG MULTIPHASE 24 HR CAP
50010	GENTAMICIN OPHT
91136	TRAMADOL ER 200 MG CAPSULE 24H,EXTENDED RELEASE(25-75)
24995	INSULIN ISOPHANE BEEF 100 UNIT/ML SUSP, SUB-Q INJ
400532	METHYLPREDNISOLONE IV BURETROL SYRINGE 62.5 MG/ML STERILE DIL
17978	FERROUS SULFATE 325 MG (65 MG IRON) TABLET,DELAYED RELEASE
73343	FENTANYL 200 MCG BUCCAL TABLET, EFFERVESCENT
7835	DIGOXIN 250 MCG/ML INJECTION
300516	SULFASALAZINE ORAL SUSPENSION 100 MG/ML
18670	FLUCONAZOLE 40 MG/ML ORAL SUSP
475	ZINC 15 MG TABLET
93152	VPRIV IV
62412	TIMOLOL OPHT
300045	LIDOCAINE PATCH REMOVAL
72984	SUPER B COMPLEX + C ORAL
682	TROPICAMIDE 0.5 % EYE DROPS
51366	IMMUNE GLOBULIN (HUMAN) (IGG) IV
58677	PROLIXIN ORAL
54201	METOLAZONE ORAL
7163	CALCIUM & MAGNESIUM CARBONATES 520 MG-400 MG TAB
75663	PRIMROSE OIL ORAL
84572	COENZYME Q10 400 MG CAPSULE
17408	ST. JOHN'S WORT 450 MG CAPSULE
51018	HUMULIN N PEN SUBQ
42622	AZATHIOPRINE ORAL
94299	DIPHENHYDRAMINE 12.5 MG-ACETAMINOPHEN 325 MG TABLET
48591	ESTRADIOL ACETATE ORAL
110074	CITRANATAL HARMONY(IRON CARB-FUM) 27 MG IRON-1 MG-50 MG-260 MG CAPSULE
81392	VOLTAREN TOP
43011	BAYER LOW STRENGTH ORAL
8251	GLYCERIN (CHILD) RECTAL SUPPOSITORY
39042	GLUCOSAMINE HCL-MSM-CHONDROITIN ER 375 MG-250 MG-300 MG TAB
101610	MAGNESIUM ASPART DIHYD (BULK) MISC
102450	NASAL MIST NASL
55157	NARDIL ORAL
29665	CARBOPLATIN 10 MG/ML INTRAVENOUS SOLUTION
52556	LAC-HYDRIN TOP
85379	AMINO ACIDS-PROTEIN HYDROLYSATE 15 GRAM-100 KCAL/30 ML ORAL LIQUID
101184	CALCIUM-VIT B COMPLX-FA ORAL
107437	SPECTRAVITE ADULT 50+ ORAL
81053	NISOLDIPINE ER 25.5 MG TABLET,EXTENDED RELEASE 24 HR
72785	DARBEPOETIN ALFA 300 MCG/0.6 ML IN POLYSORBATE SYRINGE
103060	STRIBILD ORAL
65568	DIPHENHYDRAMINE-ACETAMINOPHEN 25 MG-500 MG/15 ML ORAL SOLN
107932	PAROXETINE MESYLATE 7.5 MG CAPSULE
13921	TRETINOIN (EMOLLIENT) 0.05 % TOPICAL CREAM
63863	VICKS DAYQUIL ORAL
56699	OXANDRIN ORAL
89094	JR MAALOX PLUS ANTIGAS ORAL
91135	TRAMADOL ER 100 MG CAPSULE 24H,EXTENDED RELEASE(25-75)
65911	SYNTHETIC CONJ ESTROGENS B 0.625 MG TAB
91944	ACCU-CHEK AVIVA PLUS TEST STRIPS
113641	BUTTERBUR ROOT EXTRACT 75 MG CAPSULE
26286	NUT.TX PULMONARY DISORDER SOY, LAC-FREE ORAL LIQUID
80538	ALISKIREN 150 MG-HYDROCHLOROTHIAZIDE 12.5 MG TABLET
15936	NEFAZODONE 200 MG TAB
17587	ARTIFICIAL TEAR (GONIOSCOPIC) EYE DROPS
30334	PANTETHINE-GAMMA ORYZANOL-GUGGUL-GARLIC CAPSULE
64862	ZOVIA 1/50E (28) ORAL
4372	FLUOROMETHOLONE 0.25 % EYE DROPS, SUSP
41034	AFRIN SINUS NASL
30035	GLUCOSAMINE-MSM-MAGNESIUM-VITC CAP
58088	POMEGRANATE ORAL
58505	PREVPAC ORAL
43010	BAYER CHILDRENS ASPIRIN ORAL
27445	TESTOSTERONE PROPIONATE 2 % TRANSDERMAL CREAM
1181	ESTAZOLAM 2 MG TAB
4243	BETA CAROTENE 25,000 UNIT CAPSULE
29257	CARBIDOPA 37.5 MG-LEVODOPA 150 MG-ENTACAPONE 200 MG TABLET
78766	OMEGA-3 FATTY ACIDS 500 MG CAPSULE,DELAYED RELEASE
55453	NEOSPORIN TOP
64742	ZINC GLUCONATE ORAL
6503	CLOTRIMAZOLE 1 % VAGINAL CREAM
41381	ALOE VERA ORAL
53892	MEGACE ORAL ORAL
100224	GARLIC 200 MG TABLET
74134	ONDANSETRON HCL (PF) INJ
400941	CEFAZOLIN IN 150 ML D5W IVPB
109310	BRINTELLIX ORAL
30137	PETROLATUM, WHITE-LANOLIN OINTMENT
3619	VICODIN 5 MG-500 MG TABLET
29730	CIPROFLOXACIN ER 1,000 MG MULTIPHASE 24 HR TAB
25769	PENICILLIN G BENZATHINE 2,400,000 UNIT/4 ML IM SYRINGE
56783	OYST-CAL-500 ORAL
28876	SODIUM CHLORIDE NASAL GEL
61361	SUDAFED PE ORAL
25533	MV-FERROUS FUMARATE-CA-E-FA 65 MG-1 MG TABLET
104829	PRENATAL VITAMIN-IRON-FA ORAL
87488	COLCRYS 0.6 MG TABLET
43454	BIOFREEZE PAIN RELIEVING TOP
105864	IRON &IRON ASPARTO GLY-FA-MV,MIN#38 125 MG IRON-25 MG IRON-1 MG TABLET
90494	FLU VACCINE TRI-VAL SPLIT 2011-12 45 MCG (15 MCG X 3)/0.5 ML IM SUSP
94245	MULTIVITAMIN WITH MIN-FA-LYCOPENE-GINKGO 400 MCG-300 MCG-120 MG TABLET
16837	HYOSCYAMINE 0.125 MG/5 ML ORAL ELIXIR
83307	SALT IRRIGATION SOLUTION NO.1 NASAL SPRAY
600470	GCO#13-1327 INSULIN ASPART 100 UNITS/ML 3 ML SYRINGE
96384	TOBRADEX ST OPHT
19030	BETAMETHASONE DIPROPIONATE 0.05 % LOTION
60863	SOLGANAL IM
79928	QUARTUSS DM ORAL
28698	BORON CITRATE 3 MG TABLET
93359	ONETOUCH DELICA LANCETS 33 GAUGE
50214	GLUCOSAMIN-CHOND-MSM-CAL-115HC ORAL
20248	PHENOL 1.4 % MUCOSAL AEROSOL SPRAY
88747	ILOPERIDONE 6 MG TABLET
4004	PENICILLAMINE 250 MG TABLET
58676	PROLIXIN DECANOATE INJ
8767	PHENDIMETRAZINE TARTRATE ER 105 MG CAP
88640	PEDIATRIC NUTRITION, IRON, LAC FR 0.03 GRAM-1 KCAL/ML ORAL LIQUID
65913	SYNTHETIC CONJ ESTROGENS B 0.3 MG TABLET
85413	TRAMADOL ER 100 MG MULTIPHASE 24 HR TAB
35375	ESTRADIOL 1.25 GRAM/ACTUATION (0.06%) TRANSDERMAL GEL PUMP
41243	ALKA-SELTZER PLUS COLD ORAL
42727	B-COMPLEX ORAL
39000	SOFT LENS RINSE-STORE SOLUTION DROPS
79993	OMEGA-3 FATTY ACIDS-FISH OIL 300 MG-1,000 MG CAPSULE,DELAYED RELEASE
11951	CLOTRIMAZOLE (BULK) POWDER
76497	LOVAZA 1 GRAM CAP
38197	CRANBERRY EXTRACT 250 MG TAB
113065	UMECLIDINIUM 62.5 MCG/ACTUATION BLISTER POWDER FOR INHALATION
62123	TESTOSTERONE (BULK) MISC
5450	ACRIVASTINE-PSEUDOEPHEDRINE 8 MG-60 MG CAPSULE
54458	MINOCIN ORAL
103381	REGORAFENIB 40 MG TABLET
88441	TELMISARTAN 40 MG-AMLODIPINE 10 MG TABLET
95913	CYANOCOBALAMIN (VIT B-12) 5,000 MCG SUBLINGUAL TABLET
112576	CLINDAMYCIN IN 5 % DEXTROSE IV
45643	CODEINE-CPM-PE-ACETAMINOPHEN ORAL
61095	STALEVO 150 ORAL
97830	OMEGA 3-DHA-EPA-FISH OIL 100 MG-160 MG-1,000 MG CAP
41523	AMBIEN PAK ORAL
58382	PRENATAL S ORAL
62130	TESTOSTERONE PROPIONATE (BULK) MISC
101986	TAFLUPROST (PF) OPHT
85172	LACOSAMIDE 150 MG TABLET
18931	ACETAMINOPHEN 500 MG/15 ML ORAL LIQUID
45525	CLOMID ORAL
25950	VALERIAN ROOT 450 MG CAP
12917	RANITIDINE 300 MG CAPSULE
16882	THEOPHYLLINE 80 MG/15 ML ORAL SOLUTION
56703	OXCARBAZEPINE ORAL
110938	CYANOCOBALAMIN (VIT B-12) 2,000 MCG TABLET
45576	CLOZAPINE ORAL
8174	DIPHENHYDRAMINE 12.5 MG CHEWABLE TABLET
65554	SELEGILINE HCL ORAL
1936	TRIMIPRAMINE 50 MG CAPSULE
83706	MULTIVIT W-MIN #14-FOLIC ACID ORAL
58245	PRAZOSIN ORAL
54125	METHOCARBAMOL ORAL
72009	EYE LUBRICANT COMBINATION NO.1 OPHT
13948	BENTONITE GEL
61131	STARLIX ORAL
28736	ATAZANAVIR 150 MG CAP
300006	CODEINE PHOSPHATE 12 MG/5 ML ORAL LIQUID
59991	SANCTURA ORAL
59694	RITONAVIR ORAL
20345	CONJUGATED ESTROGENS 25 MG SOLUTION FOR INJECTION
52718	LAX-PILLS ORAL
9394	NEOMYCIN-BACITRACIN-POLYMYXN 3.5 MG-400 UNIT-10,000 UNIT/GRAM EYE OINT
41584	AMINO AC-VIT E-ZN-PROSTATE-HB9 ORAL
14525	ALPROSTADIL 500 MCG URETHRAL SUPPOSITORY
50229	GLUCOSAMINE SULFATE-MSM ORAL
95567	GLUCAGON (HUMAN RECOMBINANT) 1 MG/ML SOLUTION FOR INJECTION
8864	DIMENHYDRINATE 50 MG TABLET
87072	DIAZOXIDE ORAL
73656	LORATA-DINE D ORAL
49071	FENTANYL TD
44859	CETIRIZINE ORAL
47831	DULOXETINE ORAL
44029	CAL-600 ORAL
35756	AZACITIDINE 100 MG SOLUTION FOR INJECTION
59993	SANDIMMUNE ORAL
47371	DILAUDID-5 ORAL
21392	BIOTIN 2,500 MCG TABLET
13209	ERYTHROMYCIN ETHYLSUCCINATE 200 MG/5 ML SUSP, RECON
27978	EMEND 125 MG (1)-80 MG (2) CAPSULES IN A DOSE PACK
49406	FLORA-Q ORAL
10488	PROPOXYPHENE N-ACETAMINOPHEN 50 MG-325 MG TAB
51874	IRON-VITAMINS ORAL
50410	GREEN TEA EXTRACT ORAL
49141	FERROUS GLUCONATE ORAL
54202	METOPIRONE ORAL
53383	LYSINE (BULK) MISC
48790	EXPECTA LIPIL ORAL
96360	SILENOR ORAL
27383	GUAIFENESIN 400 MG TAB
109669	CITRACAL CHEW ORAL
11919	SELENIUM 25 MCG TABLET
11962	MORPHINE 100 MG/5 ML ORAL CONCENTRATE
17453	LEVONORGESTREL 0.75 MG TAB
86265	PETROLATUM-VIT A&D-ALOE VERA EXTRACT 92.8 % OINTMENT
30803	LANCING DEVICE
87942	TYVASO INHL
47166	DIALYVITE 800 ORAL
30898	MV-IRON-MIN-GINKGO B-GINSENG TAB
49419	FLOXIN I.V. IN D5W IV
84864	MULTIVITAMIN-FERROUS FUMARATE-FOLIC ACID 18 MG-400 MCG TABLET
97143	KRILL OIL 500 MG CAPSULE
96889	NORETHINDRONE-ETH. ESTRADIOL-IRON 1 MG-10 MCG (24)/10 MCG (2) TABLET
99136	VICTRELIS ORAL
60225	SENNA-S ORAL
53483	MAGNESIUM CITRATE MISC
58855	PROVASMIN ORAL
61530	SUPER C ORAL
85118	DEGARELIX 80 MG SUBCUTANEOUS SOLUTION
15313	GLUTAMINE POWDER
533	BIOTIN 10 MG TABLET
48785	EXJADE ORAL
96352	RESTORA ORAL
77951	ONE-A-DAY CHOLESTEROL PLUS ORAL
65110	IBANDRONATE 3 MG/3 ML IV SYRINGE
51438	INDOLE-3-CARBINOL (BULK) MISC
45779	COLOCORT RECT
82599	BEAN POD EXT-GREEN TEA EXT ORAL
72163	TYLENOL COLD MULTI-SYMPTOM ORAL
20530	MAGNESIUM OXIDE 250 MG TABLET
95778	BUPRENORPHINE-NALOXONE 8 MG-2 MG SUBLINGUAL FILM
25323	NEBULIZER & COMPRESSOR
75213	HUMIRA CROHN'S DIS START PCK SUBQ
88443	TELMISARTAN-AMLODIPINE 80 MG-5 MG TAB
41147	ALBUTEROL (BULK) MISC
66218	ZOSTER VACCINE LIVE (PF) 19,400 UNIT SUB-Q SUSP
49175	FIBER 6 ORAL
74565	GENTAMICIN 80 MG/100 ML IN SODIUM CHLORIDE(ISO) INTRAVENOUS PIGGYBACK
26767	ATOMOXETINE 10 MG CAP
17302	HYDROCORTISONE 0.5 % TOPICAL OINTMENT
60192	SENEXON ORAL
51824	IRON DEXTRAN INJ
61208	STIMATE NASL
400202	PHENYTOIN IVPB
46622	DARVON ORAL
93347	VIOS AEROSOL DELIVERY SYSTEM
64766	ZINC SULFATE ORAL
99382	GINGER ROOT (BULK) POWDER
52826	LEVBID ORAL
14902	GLYC-SOD LACTATE-PHOS-BIPHOS-POTASIUM CL LIQUID
18907	LIPITOR 10 MG TABLET
17358	ISRADIPINE 2.5 MG CAPSULE
87299	ROBITUSSIN DM MAX ORAL
9579	COENZYME Q10 50 MG CAPSULE
60952	SOY ISOFLAVONES ORAL
83372	IBUPROFEN-DIPHENHYDRAMINE HCL 200 MG-25 MG CAP
5312	OCTREOTIDE ACETATE 50 MCG/ML INJECTION
44015	CAFFEINE ORAL
40989	ADVICOR ORAL
37431	UBIDECARENONE-OMEGA 3-VIT E 50 MG-300 (180-120)MG-30 UNIT CAP
42334	ASPIRIN-CODEINE #3 ORAL
57310	PENICILLIN V POTASSIUM ORAL
8113	KETOROLAC 30 MG/ML (1 ML) INJECTION
48027	ECHINACEA 1X ORAL
72017	GLUCOSE GEL ORAL
85913	GILDESS FE ORAL
65578	HEPARIN (PORCINE) 12,500 UNIT/250 ML (50 UNIT/ML) IN DEXTROSE 5 % IV
49040	FEMHRT LOW DOSE ORAL
20766	NEOMYCIN-POLYMYXIN-HC 3.5 MG-10,000 UNIT/ML-1 % EAR DROPS, SUSP
5710	CEPHALEXIN 125 MG/5 ML ORAL SUSP
2384	LEUCOVORIN CALCIUM 25 MG TAB
9461	DIFLUNISAL 500 MG TABLET
45451	CLEOCIN ORAL
92776	CENTRUM ULTRA WOMEN'S ORAL
58206	PRAMLINTIDE SUBQ
20452	ACTOS 30 MG TAB
44636	CECLOR ORAL
77791	HYDRA-ZIDE ORAL
50679	HECTOROL IV
62007	TEGRETOL XR ORAL
48407	ENZYME DIGEST ORAL
56140	NUTROPIN SUBQ
48388	ENTSOL NASAL WASH NASL
57145	PAXIL CR ORAL
24288	MULTIVITAMIN, STRESS FORMULA TABLET
92279	SOD CHLORIDE-SOD BICARB-HYALURONATE SOD-ALOE 0.9 % NASAL GEL
102228	KRILL OIL-OM-3-DHA-EPA-PHOSPHOLIPIDS 300 MG-90 MG-24 MG-50 MG CAPSULE
49402	FLOLAN IV
87921	SAPHRIS SL
64843	ZONEGRAN ORAL
93739	TRELSTAR IM
46432	CYCLOBENZAPRINE MISC
80776	IRINOTECAN 100 MG/5 ML IV
49187	FIBER THERAPY (PSYLLIUM) ORAL
62900	TRIPLE ANTIBIOTIC EXTRA TOP
88158	LIPASE-PROTEASE-AMYLASE 10,000-34,000-55,000 UNIT CAP,DELAYED REL.
42211	ARTIFICIAL TEAR (HYDRXY-E-CEL) OPHT
101471	GERITOL TONIC WITH FERREX 18 ORAL
83456	GRANISETRON 3.1 MG/24 HOUR WEEKLY TRANSDERMAL PATCH
10402	DOXYCYCLINE MONOHYDRATE 50 MG TABLET
39229	SOMATROPIN 10 MG/1.5 ML (6.7 MG/ML) SUB-Q PEN INJECTOR
14964	PERPHENAZINE-AMITRIPTYLINE 2 MG-10 MG TABLET
43285	BENZONATATE ORAL
510	MINERAL OIL ORAL
104769	KARIVA (28) ORAL
84974	PROGESTERONE (BULK) 100 % POWDER
79076	STALEVO 200 ORAL
42200	ARTHROTEC 50 ORAL
72918	HUMIRA PEN SUBQ
76819	CREATINE MONOHYDRATE (BULK) 100 % POWDER
43088	BECLOMETHASONE DIPROPIONATE INHL
26585	ASCORBIC ACID-BIOFLAVONOIDS 500 MG-200 MG TABLET
86198	VIT D3 & K-BERBERINE-HOPS ORAL
61757	SYMAX-SR ORAL
20042	ERYTHROMYCIN 333 MG TABLET,DELAYED RELEASE
56742	OXYCODONE-ACETAMINOPHEN ORAL
31212	YEAST 500 MG (7.5 GR) TAB
48239	EMEND ORAL
89542	DIABETIC AGENTS
5819	LACTATED RINGERS IV
37694	OXYTOCIN 20 UNIT/1000 ML IN 0.9 % SODIUM CHLORIDE IV
20501	CARBOPROST TROMETHAMINE 250 MCG/ML INTRAMUSCULAR SOLUTION
19767	ELECTROLYTE-A IV
10905	POTASSIUM CHLORIDE 20 MEQ/100 ML IV PIGGY BACK
90337	AMIODARONE 360 MG/200 ML (1.8 MG/ML) IN DEXTROSE, ISO-OSMOTIC IV
700022	VASOPRESSIN 50 UNITS IN NORMAL SALINE 50 ML
